% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 02:04
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% Q_inject_design        t (s)                    np_outflow_concentraion (mol/(m*s))
0.1                      2289                     1.5259634607420203E-5
0.1                      2290                     1.525980762554057E-5
0.1                      2291                     1.525998132731811E-5
0.1                      2292                     1.5260155712752804E-5
0.1                      2293                     1.5260330781844657E-5
0.1                      2294                     1.5260506534593674E-5
0.1                      2295                     1.5260682970999846E-5
0.1                      2296                     1.5260860091063183E-5
0.1                      2297                     1.5261037894783674E-5
0.1                      2298                     1.5261216382161326E-5
0.1                      2299                     1.526139555319614E-5
0.1                      2300                     1.5261575407888114E-5
0.1                      2301                     1.5261755946237243E-5
0.1                      2302                     1.5261937168243537E-5
0.1                      2303                     1.526211907390699E-5
0.1                      2304                     1.5262301663227605E-5
0.1                      2305                     1.5262484936205372E-5
0.1                      2306                     1.526265662364663E-5
0.1                      2307                     1.526281998366735E-5
0.1                      2308                     1.5262983701891076E-5
0.1                      2309                     1.5263147778317814E-5
0.1                      2310                     1.526331221294757E-5
0.1                      2311                     1.5263477005780323E-5
0.1                      2312                     1.526364215681609E-5
0.1                      2313                     1.5263807666054875E-5
0.1                      2314                     1.5263973533496662E-5
0.1                      2315                     1.526413975914146E-5
0.1                      2316                     1.5264306342989274E-5
0.1                      2317                     1.526447328504009E-5
0.1                      2318                     1.5264640585293918E-5
0.1                      2319                     1.5264808243750758E-5
0.1                      2320                     1.526497626041061E-5
0.1                      2321                     1.526514463527347E-5
0.1                      2322                     1.526531336833934E-5
0.1                      2323                     1.5265482459608225E-5
0.1                      2324                     1.526565190908011E-5
0.1                      2325                     1.526582171675502E-5
0.1                      2326                     1.526599188263293E-5
0.1                      2327                     1.5266162406713853E-5
0.1                      2328                     1.5266333288997782E-5
0.1                      2329                     1.5266504529484728E-5
0.1                      2330                     1.5266676128174677E-5
0.1                      2331                     1.5266848085067643E-5
0.1                      2332                     1.5267020400163612E-5
0.1                      2333                     1.5267193073462594E-5
0.1                      2334                     1.5267366104964586E-5
0.1                      2335                     1.5267539494669595E-5
0.1                      2336                     1.5267713242577604E-5
0.1                      2337                     1.5267887348688632E-5
0.1                      2338                     1.526806181300266E-5
0.1                      2339                     1.5268236635519705E-5
0.1                      2340                     1.5268411816239757E-5
0.1                      2341                     1.5268587355162825E-5
0.1                      2342                     1.52687632522889E-5
0.1                      2343                     1.5268939507617984E-5
0.1                      2344                     1.526911612115008E-5
0.1                      2345                     1.526929309288518E-5
0.1                      2346                     1.5269470422823297E-5
0.1                      2347                     1.5269648110964428E-5
0.1                      2348                     1.5269826157308565E-5
0.1                      2349                     1.5270004561855706E-5
0.1                      2350                     1.5270183324605863E-5
0.1                      2351                     1.5270362445559027E-5
0.1                      2352                     1.5270541924715204E-5
0.1                      2353                     1.527072176207439E-5
0.1                      2354                     1.5270901957636588E-5
0.1                      2355                     1.5271082511401794E-5
0.1                      2356                     1.527126342337001E-5
0.1                      2357                     1.5271444693541237E-5
0.1                      2358                     1.5271626321915477E-5
0.1                      2359                     1.5271808308492717E-5
0.1                      2360                     1.527199065327298E-5
0.1                      2361                     1.527217335625625E-5
0.1                      2362                     1.527235641744253E-5
0.1                      2363                     1.5272539836831814E-5
0.1                      2364                     1.5272723614424117E-5
0.1                      2365                     1.5272907750219422E-5
0.1                      2366                     1.5273092244217745E-5
0.1                      2367                     1.527327709641907E-5
0.1                      2368                     1.527346230682341E-5
0.1                      2369                     1.5273647875430764E-5
0.1                      2370                     1.527383380224112E-5
0.1                      2371                     1.527402008725449E-5
0.1                      2372                     1.5274206730470873E-5
0.1                      2373                     1.5274393731890258E-5
0.1                      2374                     1.527458109151266E-5
0.1                      2375                     1.5274768809338074E-5
0.1                      2376                     1.5274956885366492E-5
0.1                      2377                     1.527514531959792E-5
0.1                      2378                     1.5275334112032364E-5
0.1                      2379                     1.5275523262669812E-5
0.1                      2380                     1.5275712771510273E-5
0.1                      2381                     1.5275902638553747E-5
0.1                      2382                     1.5276092863800228E-5
0.1                      2383                     1.5276283447249722E-5
0.1                      2384                     1.5276474388902222E-5
0.1                      2385                     1.5276665688757733E-5
0.1                      2386                     1.527685734681626E-5
0.1                      2387                     1.5277049363077793E-5
0.1                      2388                     1.5277241737542337E-5
0.1                      2389                     1.5277434470209887E-5
0.1                      2390                     1.527762756108045E-5
0.1                      2391                     1.5277821010154026E-5
0.1                      2392                     1.527801481743061E-5
0.1                      2393                     1.5278208982910202E-5
0.1                      2394                     1.527840350659281E-5
0.1                      2395                     1.5278598388478425E-5
0.1                      2396                     1.5278793628567044E-5
0.1                      2397                     1.5278989226858677E-5
0.1                      2398                     1.5279185183353326E-5
0.1                      2399                     1.527938149805098E-5
0.1                      2400                     1.5279578170951644E-5
0.1                      2401                     1.5279775202055326E-5
0.1                      2402                     1.5279972591362008E-5
0.1                      2403                     1.5280170338871703E-5
0.1                      2404                     1.5280368444584415E-5
0.1                      2405                     1.5280566908500127E-5
0.1                      2406                     1.5280765730618852E-5
0.1                      2407                     1.528096491094059E-5
0.1                      2408                     1.5281164449465335E-5
0.1                      2409                     1.528136434619309E-5
0.1                      2410                     1.5281564601123858E-5
0.1                      2411                     1.5281765214257635E-5
0.1                      2412                     1.5281966185594423E-5
0.1                      2413                     1.5282167515134228E-5
0.1                      2414                     1.528236920287703E-5
0.1                      2415                     1.5282571248822846E-5
0.1                      2416                     1.5282773652971677E-5
0.1                      2417                     1.5282976415323514E-5
0.1                      2418                     1.528317953587836E-5
0.1                      2419                     1.528338301463622E-5
0.1                      2420                     1.5283586851597088E-5
0.1                      2421                     1.5283791046760965E-5
0.1                      2422                     1.528399560012786E-5
0.1                      2423                     1.5284200511697752E-5
0.1                      2424                     1.528440578147067E-5
0.1                      2425                     1.5284611409446585E-5
0.1                      2426                     1.5284817395625518E-5
0.1                      2427                     1.5285023740007454E-5
0.1                      2428                     1.528523044259241E-5
0.1                      2429                     1.5285437503380366E-5
0.1                      2430                     1.5285644922371336E-5
0.1                      2431                     1.5285852699565325E-5
0.1                      2432                     1.528606083496231E-5
0.1                      2433                     1.5286269328562313E-5
0.1                      2434                     1.528647818036532E-5
0.1                      2435                     1.528665234772354E-5
0.1                      2436                     1.5286825541153025E-5
0.1                      2437                     1.5286998539816397E-5
0.1                      2438                     1.528717134371367E-5
0.1                      2439                     1.5287343952844824E-5
0.1                      2440                     1.5287516367209883E-5
0.1                      2441                     1.528768858680883E-5
0.1                      2442                     1.5287860611641668E-5
0.1                      2443                     1.52880324417084E-5
0.1                      2444                     1.528820407700902E-5
0.1                      2445                     1.528837551754354E-5
0.1                      2446                     1.5288546763311947E-5
0.1                      2447                     1.5288717814314248E-5
0.1                      2448                     1.528888867055044E-5
0.1                      2449                     1.5289059332020527E-5
0.1                      2450                     1.5289229798724505E-5
0.1                      2451                     1.528940007066237E-5
0.1                      2452                     1.5289570147834136E-5
0.1                      2453                     1.5289740030239787E-5
0.1                      2454                     1.5289909717879337E-5
0.1                      2455                     1.5290079210752772E-5
0.1                      2456                     1.5290248508860104E-5
0.1                      2457                     1.5290417612201328E-5
0.1                      2458                     1.529058652077645E-5
0.1                      2459                     1.5290755234585452E-5
0.1                      2460                     1.5290923753628353E-5
0.1                      2461                     1.529109207790515E-5
0.1                      2462                     1.5291260207415832E-5
0.1                      2463                     1.529142814216041E-5
0.1                      2464                     1.5291595882138882E-5
0.1                      2465                     1.5291763427351243E-5
0.1                      2466                     1.52919307777975E-5
0.1                      2467                     1.5292097933477647E-5
0.1                      2468                     1.529226489439169E-5
0.1                      2469                     1.529243166053962E-5
0.1                      2470                     1.5292598231921444E-5
0.1                      2471                     1.5292764608537162E-5
0.1                      2472                     1.529293079038677E-5
0.1                      2473                     1.5293096777470275E-5
0.1                      2474                     1.5293262569787663E-5
0.1                      2475                     1.5293428167338946E-5
0.1                      2476                     1.5293593570124124E-5
0.1                      2477                     1.52937587781432E-5
0.1                      2478                     1.5293923791396163E-5
0.1                      2479                     1.529408860988302E-5
0.1                      2480                     1.5294253233603767E-5
0.1                      2481                     1.5294417662558408E-5
0.1                      2482                     1.529458189674694E-5
0.1                      2483                     1.5294745936169363E-5
0.1                      2484                     1.5294909780825684E-5
0.1                      2485                     1.5295073430715896E-5
0.1                      2486                     1.5295236885839996E-5
0.1                      2487                     1.5295400146197998E-5
0.1                      2488                     1.5295563211789874E-5
0.1                      2489                     1.529572608261566E-5
0.1                      2490                     1.5295888758675323E-5
0.1                      2491                     1.5296051239968886E-5
0.1                      2492                     1.5296213526496347E-5
0.1                      2493                     1.5296375618257693E-5
0.1                      2494                     1.5296537515252933E-5
0.1                      2495                     1.5296699217482075E-5
0.1                      2496                     1.5296860724945098E-5
0.1                      2497                     1.529702203764201E-5
0.1                      2498                     1.5297183155572827E-5
0.1                      2499                     1.529734407873753E-5
0.1                      2500                     1.529750480713612E-5
0.1                      2501                     1.529766534076861E-5
0.1                      2502                     1.529782567963499E-5
0.1                      2503                     1.5297985823735263E-5
0.1                      2504                     1.529814577306943E-5
0.1                      2505                     1.5298305527637483E-5
0.1                      2506                     1.5298465087439428E-5
0.1                      2507                     1.5298624452475275E-5
0.1                      2508                     1.529878362274501E-5
0.1                      2509                     1.5298942598248632E-5
0.1                      2510                     1.5299101378986156E-5
0.1                      2511                     1.5299259964957568E-5
0.1                      2512                     1.529941835616287E-5
0.1                      2513                     1.5299576552602068E-5
0.1                      2514                     1.529973455427515E-5
0.1                      2515                     1.5299892361182134E-5
0.1                      2516                     1.530004997332301E-5
0.1                      2517                     1.5300207390697778E-5
0.1                      2518                     1.5300364613306428E-5
0.1                      2519                     1.530052164114898E-5
0.1                      2520                     1.5300678474225423E-5
0.1                      2521                     1.530083511253576E-5
0.1                      2522                     1.5300991556079986E-5
0.1                      2523                     1.5301147804858106E-5
0.1                      2524                     1.5301303858870125E-5
0.1                      2525                     1.5301459718116024E-5
0.1                      2526                     1.5301615382595818E-5
0.1                      2527                     1.5301770852309506E-5
0.1                      2528                     1.530192612725709E-5
0.1                      2529                     1.5302081207438564E-5
0.1                      2530                     1.5302236092853926E-5
0.1                      2531                     1.530239078350319E-5
0.1                      2532                     1.5302545279386338E-5
0.1                      2533                     1.5302699580503384E-5
0.1                      2534                     1.5302853686854318E-5
0.1                      2535                     1.5303007598439143E-5
0.1                      2536                     1.5303161315257863E-5
0.1                      2537                     1.530331483731048E-5
0.1                      2538                     1.5303468164596987E-5
0.1                      2539                     1.530362129711738E-5
0.1                      2540                     1.5303774234871672E-5
0.1                      2541                     1.530392697785985E-5
0.1                      2542                     1.530407952608193E-5
0.1                      2543                     1.5304231879537894E-5
0.1                      2544                     1.5304384038227754E-5
0.1                      2545                     1.5304536002151502E-5
0.1                      2546                     1.5304687771309148E-5
0.1                      2547                     1.5304839345700685E-5
0.1                      2548                     1.5304990725326113E-5
0.1                      2549                     1.530514191018543E-5
0.1                      2550                     1.530529290027865E-5
0.1                      2551                     1.5305443695605752E-5
0.1                      2552                     1.530559429616675E-5
0.1                      2553                     1.5305744701961643E-5
0.1                      2554                     1.5305894912990423E-5
0.1                      2555                     1.53060449292531E-5
0.1                      2556                     1.530619475074966E-5
0.1                      2557                     1.5306344377480124E-5
0.1                      2558                     1.530649380944448E-5
0.1                      2559                     1.530664304664272E-5
0.1                      2560                     1.5306792089074854E-5
0.1                      2561                     1.5306940936740886E-5
0.1                      2562                     1.530708958964081E-5
0.1                      2563                     1.5307236835935267E-5
0.1                      2564                     1.5307381811837458E-5
0.1                      2565                     1.530752654253319E-5
0.1                      2566                     1.530767102802247E-5
0.1                      2567                     1.5307815268305296E-5
0.1                      2568                     1.5307959263381667E-5
0.1                      2569                     1.5308103013251578E-5
0.1                      2570                     1.530824651791504E-5
0.1                      2571                     1.5308389777372047E-5
0.1                      2572                     1.53085327916226E-5
0.1                      2573                     1.5308675560666696E-5
0.1                      2574                     1.530881808450434E-5
0.1                      2575                     1.5308960363135533E-5
0.1                      2576                     1.5309102396560264E-5
0.1                      2577                     1.5309244184778543E-5
0.1                      2578                     1.5309385727790365E-5
0.1                      2579                     1.5309527025595733E-5
0.1                      2580                     1.530966807819465E-5
0.1                      2581                     1.5309808885587108E-5
0.1                      2582                     1.5309949447773117E-5
0.1                      2583                     1.5310089764752673E-5
0.1                      2584                     1.5310229836525765E-5
0.1                      2585                     1.53103696630924E-5
0.1                      2586                     1.5310509244452594E-5
0.1                      2587                     1.5310648580606323E-5
0.1                      2588                     1.5310787671553603E-5
0.1                      2589                     1.5310926517294422E-5
0.1                      2590                     1.5311065117828792E-5
0.1                      2591                     1.5311203473156706E-5
0.1                      2592                     1.5311341583278162E-5
0.1                      2593                     1.5311479448193176E-5
0.1                      2594                     1.5311617067901723E-5
0.1                      2595                     1.5311754442403816E-5
0.1                      2596                     1.5311891571699457E-5
0.1                      2597                     1.531202845578864E-5
0.1                      2598                     1.531216509467137E-5
0.1                      2599                     1.5312301488347652E-5
0.1                      2600                     1.531243763681747E-5
0.1                      2601                     1.5312573540080837E-5
0.1                      2602                     1.5312709198137755E-5
0.1                      2603                     1.531284461098821E-5
0.1                      2604                     1.5312979778632214E-5
0.1                      2605                     1.5313114701069762E-5
0.1                      2606                     1.5313249378300854E-5
0.1                      2607                     1.531338381032549E-5
0.1                      2608                     1.531351799714368E-5
0.1                      2609                     1.5313651938755406E-5
0.1                      2610                     1.5313785635160684E-5
0.1                      2611                     1.5313919086359506E-5
0.1                      2612                     1.5314052292351868E-5
0.1                      2613                     1.5314185253137784E-5
0.1                      2614                     1.5314317968717236E-5
0.1                      2615                     1.5314450439090242E-5
0.1                      2616                     1.531458266425679E-5
0.1                      2617                     1.5314714644216877E-5
0.1                      2618                     1.531484637897052E-5
0.1                      2619                     1.53149778685177E-5
0.1                      2620                     1.5315109112858436E-5
0.1                      2621                     1.5315240111992706E-5
0.1                      2622                     1.5315370865920525E-5
0.1                      2623                     1.531550137464189E-5
0.1                      2624                     1.53156316381568E-5
0.1                      2625                     1.5315761656465256E-5
0.1                      2626                     1.5315891429567252E-5
0.1                      2627                     1.5316020957462806E-5
0.1                      2628                     1.531615024015189E-5
0.1                      2629                     1.531627927763453E-5
0.1                      2630                     1.5316408069910715E-5
0.1                      2631                     1.5316536616980445E-5
0.1                      2632                     1.5316664918843713E-5
0.1                      2633                     1.5316792975500534E-5
0.1                      2634                     1.5316920786950902E-5
0.1                      2635                     1.531704835319481E-5
0.1                      2636                     1.531717567423226E-5
0.1                      2637                     1.531730275006326E-5
0.1                      2638                     1.5317429580687807E-5
0.1                      2639                     1.5317556166105902E-5
0.1                      2640                     1.5317682506317534E-5
0.1                      2641                     1.531780860132271E-5
0.1                      2642                     1.531793445112144E-5
0.1                      2643                     1.531806005571371E-5
0.1                      2644                     1.531818541509953E-5
0.1                      2645                     1.531831052927889E-5
0.1                      2646                     1.5318435398251796E-5
0.1                      2647                     1.5318560022018252E-5
0.1                      2648                     1.531868440057825E-5
0.1                      2649                     1.5318808533931794E-5
0.1                      2650                     1.5318932422078887E-5
0.1                      2651                     1.531905606501952E-5
0.1                      2652                     1.5319179462753703E-5
0.1                      2653                     1.531930261528143E-5
0.1                      2654                     1.53194255226027E-5
0.1                      2655                     1.5319548184717512E-5
0.1                      2656                     1.5319670601625876E-5
0.1                      2657                     1.5319792773327782E-5
0.1                      2658                     1.5319914699823236E-5
0.1                      2659                     1.532003638111223E-5
0.1                      2660                     1.5320157817194774E-5
0.1                      2661                     1.532027900807086E-5
0.1                      2662                     1.5320399953740495E-5
0.1                      2663                     1.5320520654203672E-5
0.1                      2664                     1.53206411094604E-5
0.1                      2665                     1.5320761319510668E-5
0.1                      2666                     1.5320881284354485E-5
0.1                      2667                     1.5321001003991847E-5
0.1                      2668                     1.5321120478422748E-5
0.1                      2669                     1.5321239707647203E-5
0.1                      2670                     1.5321358691665194E-5
0.1                      2671                     1.5321477430476736E-5
0.1                      2672                     1.5321595924081824E-5
0.1                      2673                     1.5321714172480456E-5
0.1                      2674                     1.5321832175672638E-5
0.1                      2675                     1.532194993365836E-5
0.1                      2676                     1.532206744643763E-5
0.1                      2677                     1.532218471401044E-5
0.1                      2678                     1.53223017363768E-5
0.1                      2679                     1.5322418513536706E-5
0.1                      2680                     1.532253504549016E-5
0.1                      2681                     1.5322651332237155E-5
0.1                      2682                     1.532276737377769E-5
0.1                      2683                     1.532288317011178E-5
0.1                      2684                     1.532299872123941E-5
0.1                      2685                     1.532311402716059E-5
0.1                      2686                     1.5323229087875306E-5
0.1                      2687                     1.532334390338357E-5
0.1                      2688                     1.5323458473685386E-5
0.1                      2689                     1.5323572798780747E-5
0.1                      2690                     1.5323686878669654E-5
0.1                      2691                     1.5323800713352097E-5
0.1                      2692                     1.532392723102019E-5
0.1                      2693                     1.532405766080454E-5
0.1                      2694                     1.5324188105952382E-5
0.1                      2695                     1.5324318566463744E-5
0.1                      2696                     1.532444904233861E-5
0.1                      2697                     1.532457953357698E-5
0.1                      2698                     1.5324710040178862E-5
0.1                      2699                     1.5324840562144253E-5
0.1                      2700                     1.5324971099473144E-5
0.1                      2701                     1.5325101652165556E-5
0.1                      2702                     1.5325232220221463E-5
0.1                      2703                     1.532536280364088E-5
0.1                      2704                     1.5325493402423813E-5
0.1                      2705                     1.532562401657025E-5
0.1                      2706                     1.53257546460802E-5
0.1                      2707                     1.532588529095365E-5
0.1                      2708                     1.532601595119061E-5
0.1                      2709                     1.5326146626791077E-5
0.1                      2710                     1.5326277317755052E-5
0.1                      2711                     1.532640802408254E-5
0.1                      2712                     1.5326538745773533E-5
0.1                      2713                     1.5326669482828033E-5
0.1                      2714                     1.5326800235246044E-5
0.1                      2715                     1.532693100302756E-5
0.1                      2716                     1.5327061786172587E-5
0.1                      2717                     1.532719258468112E-5
0.1                      2718                     1.532732339855316E-5
0.1                      2719                     1.5327454227788714E-5
0.1                      2720                     1.532758507238777E-5
0.1                      2721                     1.532771593235033E-5
0.1                      2722                     1.53278468076764E-5
0.1                      2723                     1.5327977698365987E-5
0.1                      2724                     1.5328108604419074E-5
0.1                      2725                     1.5328239525835672E-5
0.1                      2726                     1.5328370462615774E-5
0.1                      2727                     1.532850141475939E-5
0.1                      2728                     1.5328632382266513E-5
0.1                      2729                     1.532876336513714E-5
0.1                      2730                     1.5328894363371278E-5
0.1                      2731                     1.5329025376968923E-5
0.1                      2732                     1.5329156405930076E-5
0.1                      2733                     1.532928745025474E-5
0.1                      2734                     1.5329418509942906E-5
0.1                      2735                     1.5329549584994588E-5
0.1                      2736                     1.5329680675409773E-5
0.1                      2737                     1.5329811781188465E-5
0.1                      2738                     1.5329942902330665E-5
0.1                      2739                     1.5330074038836376E-5
0.1                      2740                     1.5330205190705593E-5
0.1                      2741                     1.5330336357938315E-5
0.1                      2742                     1.533046754053455E-5
0.1                      2743                     1.5330598738494294E-5
0.1                      2744                     1.5330729951817545E-5
0.1                      2745                     1.53308611805043E-5
0.1                      2746                     1.5330992424554564E-5
0.1                      2747                     1.533112368396834E-5
0.1                      2748                     1.5331254958745623E-5
0.1                      2749                     1.533138624888641E-5
0.1                      2750                     1.5331517554390708E-5
0.1                      2751                     1.5331648875258516E-5
0.1                      2752                     1.533178021148983E-5
0.1                      2753                     1.5331911563084645E-5
0.1                      2754                     1.533204293004298E-5
0.1                      2755                     1.5332174312364817E-5
0.1                      2756                     1.533230571005016E-5
0.1                      2757                     1.5332437123099017E-5
0.1                      2758                     1.5332568551511377E-5
0.1                      2759                     1.533269999528725E-5
0.1                      2760                     1.533283145442663E-5
0.1                      2761                     1.533296292892951E-5
0.1                      2762                     1.533309441879591E-5
0.1                      2763                     1.533322592402581E-5
0.1                      2764                     1.5333357444619222E-5
0.1                      2765                     1.5333488980576143E-5
0.1                      2766                     1.533362053189656E-5
0.1                      2767                     1.5333752098580497E-5
0.1                      2768                     1.533388368062794E-5
0.1                      2769                     1.5334015278038887E-5
0.1                      2770                     1.5334146890813348E-5
0.1                      2771                     1.5334278518951316E-5
0.1                      2772                     1.533441016245279E-5
0.1                      2773                     1.533454182131777E-5
0.1                      2774                     1.5334673495546262E-5
0.1                      2775                     1.5334805185138263E-5
0.1                      2776                     1.5334936890093764E-5
0.1                      2777                     1.533506861041278E-5
0.1                      2778                     1.5335200346095303E-5
0.1                      2779                     1.5335332097141333E-5
0.1                      2780                     1.533546386355087E-5
0.1                      2781                     1.5335595645323915E-5
0.1                      2782                     1.5335727442460467E-5
0.1                      2783                     1.533585925496053E-5
0.1                      2784                     1.53359910828241E-5
0.1                      2785                     1.5336122926051178E-5
0.1                      2786                     1.5336254784641762E-5
0.1                      2787                     1.5336386658595858E-5
0.1                      2788                     1.5336518547913464E-5
0.1                      2789                     1.5336650452594574E-5
0.1                      2790                     1.5336782372639195E-5
0.1                      2791                     1.533691430804732E-5
0.1                      2792                     1.5337046258818952E-5
0.1                      2793                     1.5337178224954098E-5
0.1                      2794                     1.5337310206452748E-5
0.1                      2795                     1.5337442203314905E-5
0.1                      2796                     1.5337574215540574E-5
0.1                      2797                     1.533770624312975E-5
0.1                      2798                     1.533783828608243E-5
0.1                      2799                     1.533797034439862E-5
0.1                      2800                     1.533810241807832E-5
0.1                      2801                     1.5338234507121524E-5
0.1                      2802                     1.533836661152824E-5
0.1                      2803                     1.533849873129846E-5
0.1                      2804                     1.5338630866432195E-5
0.1                      2805                     1.5338763016929432E-5
0.1                      2806                     1.533889518279018E-5
0.1                      2807                     1.5339027364014432E-5
0.1                      2808                     1.5339159560602195E-5
0.1                      2809                     1.5339291772553465E-5
0.1                      2810                     1.5339423999868246E-5
0.1                      2811                     1.533955624254653E-5
0.1                      2812                     1.5339688500588325E-5
0.1                      2813                     1.533982077399363E-5
0.1                      2814                     1.5339953062762438E-5
0.1                      2815                     1.534008536689476E-5
0.1                      2816                     1.5340217686390583E-5
0.1                      2817                     1.5340350021249922E-5
0.1                      2818                     1.534048237147276E-5
0.1                      2819                     1.5340614737059118E-5
0.1                      2820                     1.5340746853987785E-5
0.1                      2821                     1.534087760048376E-5
0.1                      2822                     1.5341008336947463E-5
0.1                      2823                     1.5341139063378896E-5
0.1                      2824                     1.5341269779778064E-5
0.1                      2825                     1.5341400486144953E-5
0.1                      2826                     1.534153118247958E-5
0.1                      2827                     1.534166186878194E-5
0.1                      2828                     1.5341792545052035E-5
0.1                      2829                     1.5341923211289857E-5
0.1                      2830                     1.5342053867495405E-5
0.1                      2831                     1.5342184513668694E-5
0.1                      2832                     1.5342315149809704E-5
0.1                      2833                     1.5342445775918457E-5
0.1                      2834                     1.5342576391994937E-5
0.1                      2835                     1.534270699803914E-5
0.1                      2836                     1.534283759405108E-5
0.1                      2837                     1.5342968180030752E-5
0.1                      2838                     1.5343098755978152E-5
0.1                      2839                     1.5343229321893284E-5
0.1                      2840                     1.534335987777615E-5
0.1                      2841                     1.534349042362675E-5
0.1                      2842                     1.5343620959445073E-5
0.1                      2843                     1.5343751485231138E-5
0.1                      2844                     1.5343882000984925E-5
0.1                      2845                     1.5344012506706446E-5
0.1                      2846                     1.5344143002395703E-5
0.1                      2847                     1.5344273488052684E-5
0.1                      2848                     1.53444039636774E-5
0.1                      2849                     1.5344534429269845E-5
0.1                      2850                     1.534466488483002E-5
0.1                      2851                     1.5344795330357936E-5
0.1                      2852                     1.534492576585357E-5
0.1                      2853                     1.5345056191316943E-5
0.1                      2854                     1.5345186606748042E-5
0.1                      2855                     1.534531701214688E-5
0.1                      2856                     1.5345447407513445E-5
0.1                      2857                     1.534557779284774E-5
0.1                      2858                     1.534570816814976E-5
0.1                      2859                     1.5345838533419526E-5
0.1                      2860                     1.534596888865701E-5
0.1                      2861                     1.534609923386223E-5
0.1                      2862                     1.534622956903519E-5
0.1                      2863                     1.534635989417587E-5
0.1                      2864                     1.5346490209284283E-5
0.1                      2865                     1.5346620514360433E-5
0.1                      2866                     1.534675080940431E-5
0.1                      2867                     1.534688109441592E-5
0.1                      2868                     1.5347011369395257E-5
0.1                      2869                     1.5347141634342327E-5
0.1                      2870                     1.5347271889257128E-5
0.1                      2871                     1.534740213413966E-5
0.1                      2872                     1.534753236898993E-5
0.1                      2873                     1.534766259380792E-5
0.1                      2874                     1.534779280859365E-5
0.1                      2875                     1.534792301334711E-5
0.1                      2876                     1.53480532080683E-5
0.1                      2877                     1.5348183392757218E-5
0.1                      2878                     1.534831356741387E-5
0.1                      2879                     1.5348443732038255E-5
0.1                      2880                     1.5348573886630366E-5
0.1                      2881                     1.5348704031190215E-5
0.1                      2882                     1.534883416571779E-5
0.1                      2883                     1.5348964290213095E-5
0.1                      2884                     1.534909440467614E-5
0.1                      2885                     1.5349224509106908E-5
0.1                      2886                     1.534935460350541E-5
0.1                      2887                     1.5349484687871644E-5
0.1                      2888                     1.5349614762205607E-5
0.1                      2889                     1.5349744826507303E-5
0.1                      2890                     1.5349874880776726E-5
0.1                      2891                     1.535000492501389E-5
0.1                      2892                     1.5350134959218772E-5
0.1                      2893                     1.5350264983391397E-5
0.1                      2894                     1.535039499753175E-5
0.1                      2895                     1.535052500163983E-5
0.1                      2896                     1.5350654995715642E-5
0.1                      2897                     1.535078497975919E-5
0.1                      2898                     1.5350914953770473E-5
0.1                      2899                     1.5351044917749478E-5
0.1                      2900                     1.535117487169621E-5
0.1                      2901                     1.5351304815610685E-5
0.1                      2902                     1.535143474949289E-5
0.1                      2903                     1.535156467334282E-5
0.1                      2904                     1.5351694587160482E-5
0.1                      2905                     1.535182449094588E-5
0.1                      2906                     1.5351954384699006E-5
0.1                      2907                     1.5352084268419863E-5
0.1                      2908                     1.5352214142108452E-5
0.1                      2909                     1.535234400576477E-5
0.1                      2910                     1.5352473859388822E-5
0.1                      2911                     1.535260370298061E-5
0.1                      2912                     1.5352733536540118E-5
0.1                      2913                     1.5352863360067362E-5
0.1                      2914                     1.5352993173562348E-5
0.1                      2915                     1.535312297702505E-5
0.1                      2916                     1.5353252770455486E-5
0.1                      2917                     1.535338255385366E-5
