% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 02:04
% Table:              Table 61 - NP_retention_mass_lowPM (np_retention_mass_lowPM)
% Q_inject_design        t (s)                    np_retention_mass_lowPM (mol/m)
0.1                      2351                     0.0014220522583862456
0.1                      2352                     0.0014224383777175428
0.1                      2353                     0.0014228243261873265
0.1                      2354                     0.0014232101037956022
0.1                      2355                     0.0014235957105423651
0.1                      2356                     0.0014239811464276172
0.1                      2357                     0.0014243664114513585
0.1                      2358                     0.0014247515056135893
0.1                      2359                     0.0014251364289143108
0.1                      2360                     0.0014255211813535196
0.1                      2361                     0.0014259057629312172
0.1                      2362                     0.0014262901736474044
0.1                      2363                     0.0014266744135020817
0.1                      2364                     0.0014270584824952483
0.1                      2365                     0.001427442380626903
0.1                      2366                     0.001427826107897049
0.1                      2367                     0.0014282096643056805
0.1                      2368                     0.0014285930498528056
0.1                      2369                     0.0014289762645384166
0.1                      2370                     0.0014293593083625172
0.1                      2371                     0.0014297421813251098
0.1                      2372                     0.0014301248834261869
0.1                      2373                     0.0014305074146657576
0.1                      2374                     0.0014308897750438148
0.1                      2375                     0.0014312719645603617
0.1                      2376                     0.0014316539832153975
0.1                      2377                     0.0014320358310089252
0.1                      2378                     0.0014324175079409392
0.1                      2379                     0.001432799014011444
0.1                      2380                     0.0014331803492204371
0.1                      2381                     0.001433561513567918
0.1                      2382                     0.0014339425070538894
0.1                      2383                     0.0014343233296783518
0.1                      2384                     0.001434703981441301
0.1                      2385                     0.0014350844623427388
0.1                      2386                     0.001435464772382668
0.1                      2387                     0.0014358449115610848
0.1                      2388                     0.0014362248798779932
0.1                      2389                     0.001436604677333388
0.1                      2390                     0.0014369843039272736
0.1                      2391                     0.001437363759659648
0.1                      2392                     0.0014377430445305125
0.1                      2393                     0.0014381221585398655
0.1                      2394                     0.001438501101687707
0.1                      2395                     0.0014388798739740367
0.1                      2396                     0.0014392584753988578
0.1                      2397                     0.0014396369059621664
0.1                      2398                     0.0014400151656639658
0.1                      2399                     0.0014403932545042535
0.1                      2400                     0.0014407711724830298
0.1                      2401                     0.0014411489196002982
0.1                      2402                     0.0014415264958560546
0.1                      2403                     0.0014419039012502982
0.1                      2404                     0.001442281135783033
0.1                      2405                     0.0014426581994542568
0.1                      2406                     0.0014430350922639663
0.1                      2407                     0.00144341181421217
0.1                      2408                     0.0014437883652988605
0.1                      2409                     0.0014441647455240407
0.1                      2410                     0.001444540954887709
0.1                      2411                     0.0014449169933898678
0.1                      2412                     0.0014452928610305137
0.1                      2413                     0.0014456685578096524
0.1                      2414                     0.0014460440837272773
0.1                      2415                     0.001446419438783391
0.1                      2416                     0.0014467946229779975
0.1                      2417                     0.0014471696363110907
0.1                      2418                     0.0014475444787826728
0.1                      2419                     0.0014479191503927456
0.1                      2420                     0.001448293651141306
0.1                      2421                     0.0014486679810283552
0.1                      2422                     0.0014490421400538953
0.1                      2423                     0.0014494161282179255
0.1                      2424                     0.0014497899455204414
0.1                      2425                     0.0014501635919614499
0.1                      2426                     0.0014505370675409455
0.1                      2427                     0.0014509103722589291
0.1                      2428                     0.0014512835061154064
0.1                      2429                     0.001451656469110369
0.1                      2430                     0.001452029261243826
0.1                      2431                     0.0014524018825157658
0.1                      2432                     0.0014527743329261996
0.1                      2433                     0.0014531466124751186
0.1                      2434                     0.0014535187211625283
0.1                      2435                     0.0014538915330921025
0.1                      2436                     0.0014542642073888572
0.1                      2437                     0.0014546367246173586
0.1                      2438                     0.0014550090847776057
0.1                      2439                     0.0014553812878696072
0.1                      2440                     0.0014557533338933576
0.1                      2441                     0.0014561252228488543
0.1                      2442                     0.0014564969547360982
0.1                      2443                     0.0014568685295550964
0.1                      2444                     0.0014572399473058383
0.1                      2445                     0.001457611207988329
0.1                      2446                     0.0014579823116025704
0.1                      2447                     0.00145835325814856
0.1                      2448                     0.001458724047626298
0.1                      2449                     0.001459094680035787
0.1                      2450                     0.0014594651553770212
0.1                      2451                     0.001459835473650008
0.1                      2452                     0.0014602056348547408
0.1                      2453                     0.0014605756389912238
0.1                      2454                     0.0014609454860594541
0.1                      2455                     0.001461315176059436
0.1                      2456                     0.001461684708991166
0.1                      2457                     0.0014620540848546437
0.1                      2458                     0.00146242330364987
0.1                      2459                     0.0014627923653768434
0.1                      2460                     0.0014631612700355691
0.1                      2461                     0.0014635300176260432
0.1                      2462                     0.0014638986081482624
0.1                      2463                     0.0014642670416022364
0.1                      2464                     0.0014646353179879525
0.1                      2465                     0.001465003437305421
0.1                      2466                     0.0014653713995546388
0.1                      2467                     0.0014657392047356058
0.1                      2468                     0.001466106852848319
0.1                      2469                     0.0014664743438927823
0.1                      2470                     0.0014668416778689936
0.1                      2471                     0.0014672088547769565
0.1                      2472                     0.001467575874616667
0.1                      2473                     0.0014679427373881246
0.1                      2474                     0.0014683094430913324
0.1                      2475                     0.0014686759917262883
0.1                      2476                     0.0014690423832929944
0.1                      2477                     0.0014694086177914469
0.1                      2478                     0.0014697746952216512
0.1                      2479                     0.0014701406155836012
0.1                      2480                     0.0014705063788773018
0.1                      2481                     0.0014708719851027523
0.1                      2482                     0.0014712374342599483
0.1                      2483                     0.0014716027263488966
0.1                      2484                     0.00147196786136959
0.1                      2485                     0.0014723328393220331
0.1                      2486                     0.0014726976602062293
0.1                      2487                     0.0014730623240221704
0.1                      2488                     0.0014734268307698612
0.1                      2489                     0.0014737911804492993
0.1                      2490                     0.0014741553730604898
0.1                      2491                     0.0014745194086034272
0.1                      2492                     0.0014748832870781108
0.1                      2493                     0.0014752470084845482
0.1                      2494                     0.0014756105728227307
0.1                      2495                     0.0014759739800926609
0.1                      2496                     0.0014763372302943427
0.1                      2497                     0.0014767003234277733
0.1                      2498                     0.0014770632594929521
0.1                      2499                     0.0014774260384898793
0.1                      2500                     0.0014777886604185571
0.1                      2501                     0.0014781511252789793
0.1                      2502                     0.001478513433071156
0.1                      2503                     0.0014788755837950788
0.1                      2504                     0.0014792375774507504
0.1                      2505                     0.0014795994140381695
0.1                      2506                     0.001479961093557339
0.1                      2507                     0.0014803226160082558
0.1                      2508                     0.0014806839813909232
0.1                      2509                     0.0014810451897053407
0.1                      2510                     0.0014814062409515033
0.1                      2511                     0.0014817671351294163
0.1                      2512                     0.0014821278722390782
0.1                      2513                     0.0014824884522804892
0.1                      2514                     0.0014828488752536477
0.1                      2515                     0.0014832091411585556
0.1                      2516                     0.001483569249995215
0.1                      2517                     0.0014839292017636192
0.1                      2518                     0.0014842889964637755
0.1                      2519                     0.0014846486340956769
0.1                      2520                     0.0014850081146593301
0.1                      2521                     0.0014853674381547313
0.1                      2522                     0.0014857266045818797
0.1                      2523                     0.0014860856139407796
0.1                      2524                     0.0014864444662314278
0.1                      2525                     0.0014868031614538228
0.1                      2526                     0.001487161699607968
0.1                      2527                     0.0014875200806938643
0.1                      2528                     0.0014878783047115032
0.1                      2529                     0.0014882363716608976
0.1                      2530                     0.0014885942815420364
0.1                      2531                     0.0014889520343549275
0.1                      2532                     0.001489309630099563
0.1                      2533                     0.0014896670687759503
0.1                      2534                     0.0014900243503840848
0.1                      2535                     0.0014903814749239713
0.1                      2536                     0.0014907384423956049
0.1                      2537                     0.0014910952527989849
0.1                      2538                     0.0014914519061341143
0.1                      2539                     0.0014918084024009952
0.1                      2540                     0.001492164741599622
0.1                      2541                     0.0014925209237300026
0.1                      2542                     0.0014928769487921262
0.1                      2543                     0.0014932328167860007
0.1                      2544                     0.0014935885277116247
0.1                      2545                     0.0014939440815689977
0.1                      2546                     0.001494299478358119
0.1                      2547                     0.00149465471807899
0.1                      2548                     0.0014950098007316082
0.1                      2549                     0.0014953647263159764
0.1                      2550                     0.0014957194948320917
0.1                      2551                     0.0014960741062799564
0.1                      2552                     0.0014964285606595719
0.1                      2553                     0.001496782857970933
0.1                      2554                     0.0014971369982140455
0.1                      2555                     0.0014974909813889044
0.1                      2556                     0.0014978448074955152
0.1                      2557                     0.0014981984765338732
0.1                      2558                     0.0014985519885039793
0.1                      2559                     0.0014989053434058355
0.1                      2560                     0.001499258541239439
0.1                      2561                     0.0014996115820047923
0.1                      2562                     0.001499964465701895
0.1                      2563                     0.0015003176252580057
0.1                      2564                     0.0015006713692592847
0.1                      2565                     0.0015010249742120282
0.1                      2566                     0.0015013784401162406
0.1                      2567                     0.0015017317669719127
0.1                      2568                     0.0015020849547790552
0.1                      2569                     0.0015024380035376583
0.1                      2570                     0.001502790913247726
0.1                      2571                     0.0015031436839092604
0.1                      2572                     0.0015034963155222604
0.1                      2573                     0.0015038488080867235
0.1                      2574                     0.0015042011616026548
0.1                      2575                     0.0015045533760700476
0.1                      2576                     0.0015049054514889087
0.1                      2577                     0.001505257387859232
0.1                      2578                     0.0015056091851810213
0.1                      2579                     0.0015059608434542745
0.1                      2580                     0.0015063123626789948
0.1                      2581                     0.0015066637428551768
0.1                      2582                     0.0015070149839828265
0.1                      2583                     0.0015073660860619416
0.1                      2584                     0.0015077170490925208
0.1                      2585                     0.001508067873074563
0.1                      2586                     0.0015084185580080717
0.1                      2587                     0.0015087691038930431
0.1                      2588                     0.0015091195107294832
0.1                      2589                     0.0015094697785173867
0.1                      2590                     0.0015098199072567566
0.1                      2591                     0.001510169896947589
0.1                      2592                     0.0015105197475898883
0.1                      2593                     0.0015108694591836483
0.1                      2594                     0.0015112190317288798
0.1                      2595                     0.0015115684652255712
0.1                      2596                     0.0015119177596737282
0.1                      2597                     0.0015122669150733526
0.1                      2598                     0.0015126159314244384
0.1                      2599                     0.001512964808726992
0.1                      2600                     0.0015133135469810111
0.1                      2601                     0.0015136621461864948
0.1                      2602                     0.0015140106063434428
0.1                      2603                     0.0015143589274518518
0.1                      2604                     0.0015147071095117294
0.1                      2605                     0.0015150551525230744
0.1                      2606                     0.0015154030564858833
0.1                      2607                     0.0015157508214001547
0.1                      2608                     0.001516098447265891
0.1                      2609                     0.0015164459340830936
0.1                      2610                     0.0015167932818517603
0.1                      2611                     0.0015171404905718934
0.1                      2612                     0.0015174875602434914
0.1                      2613                     0.0015178344908665562
0.1                      2614                     0.0015181812824410807
0.1                      2615                     0.0015185279349670703
0.1                      2616                     0.0015188744484445297
0.1                      2617                     0.0015192208228734488
0.1                      2618                     0.0015195670582538359
0.1                      2619                     0.0015199131545856894
0.1                      2620                     0.001520259111869007
0.1                      2621                     0.001520604930103788
0.1                      2622                     0.0015209506092900332
0.1                      2623                     0.0015212961494277463
0.1                      2624                     0.0015216415505169246
0.1                      2625                     0.0015219868125575635
0.1                      2626                     0.0015223319355496725
0.1                      2627                     0.0015226769194932421
0.1                      2628                     0.0015230217643882784
0.1                      2629                     0.0015233664702347792
0.1                      2630                     0.001523711037032744
0.1                      2631                     0.0015240554647821755
0.1                      2632                     0.0015243997534830722
0.1                      2633                     0.0015247439031354326
0.1                      2634                     0.0015250879137392614
0.1                      2635                     0.0015254317852945506
0.1                      2636                     0.001525775517801308
0.1                      2637                     0.0015261191112595264
0.1                      2638                     0.0015264625656692143
0.1                      2639                     0.001526805881030363
0.1                      2640                     0.00152714905734298
0.1                      2641                     0.0015274920946070608
0.1                      2642                     0.0015278349928226059
0.1                      2643                     0.0015281777519896155
0.1                      2644                     0.0015285203721080924
0.1                      2645                     0.0015288628531780332
0.1                      2646                     0.0015292051951994357
0.1                      2647                     0.0015295473981723094
0.1                      2648                     0.0015298894620966428
0.1                      2649                     0.001530231386972445
0.1                      2650                     0.0015305731727997096
0.1                      2651                     0.0015309148195784392
0.1                      2652                     0.001531256327308634
0.1                      2653                     0.0015315976959902936
0.1                      2654                     0.001531938925623418
0.1                      2655                     0.0015322800162080093
0.1                      2656                     0.0015326209677440643
0.1                      2657                     0.0015329617802315818
0.1                      2658                     0.001533302453670567
0.1                      2659                     0.0015336429880610165
0.1                      2660                     0.0015339833834029305
0.1                      2661                     0.0015343236396963104
0.1                      2662                     0.001534663756941154
0.1                      2663                     0.0015350037351374649
0.1                      2664                     0.001535343574285239
0.1                      2665                     0.0015356832743844795
0.1                      2666                     0.0015360228354351826
0.1                      2667                     0.001536362257437352
0.1                      2668                     0.0015367015403909858
0.1                      2669                     0.0015370406842960848
0.1                      2670                     0.0015373796891526494
0.1                      2671                     0.0015377185549606792
0.1                      2672                     0.0015380572817201726
0.1                      2673                     0.0015383958694311312
0.1                      2674                     0.0015387343180935545
0.1                      2675                     0.0015390726277074447
0.1                      2676                     0.001539410798272799
0.1                      2677                     0.001539748829789617
0.1                      2678                     0.0015400867222579002
0.1                      2679                     0.0015404244756776473
0.1                      2680                     0.0015407620900488629
0.1                      2681                     0.0015410995653715423
0.1                      2682                     0.0015414369016456832
0.1                      2683                     0.0015417740988712915
0.1                      2684                     0.001542111157048366
0.1                      2685                     0.001542448076176904
0.1                      2686                     0.001542784856256907
0.1                      2687                     0.0015431214972883756
0.1                      2688                     0.0015434579992713072
0.1                      2689                     0.0015437943622057066
0.1                      2690                     0.0015441305860915682
0.1                      2691                     0.0015444666709288966
0.1                      2692                     0.0015448027854600408
0.1                      2693                     0.0015451388152051757
0.1                      2694                     0.0015454747093028068
0.1                      2695                     0.001545810467752936
0.1                      2696                     0.0015461460905555626
0.1                      2697                     0.0015464815777106826
0.1                      2698                     0.0015468169292182996
0.1                      2699                     0.0015471521450784158
0.1                      2700                     0.0015474872252910243
0.1                      2701                     0.0015478221698561321
0.1                      2702                     0.0015481569787737382
0.1                      2703                     0.0015484916520438368
0.1                      2704                     0.0015488261896664315
0.1                      2705                     0.0015491605916415265
0.1                      2706                     0.0015494948579691126
0.1                      2707                     0.001549828988649199
0.1                      2708                     0.0015501629836817813
0.1                      2709                     0.0015504968430668572
0.1                      2710                     0.0015508305668044326
0.1                      2711                     0.0015511641548945042
0.1                      2712                     0.0015514976073370721
0.1                      2713                     0.001551830924132133
0.1                      2714                     0.0015521641052796962
0.1                      2715                     0.0015524971507797506
0.1                      2716                     0.001552830060632304
0.1                      2717                     0.0015531628348373534
0.1                      2718                     0.0015534954733948958
0.1                      2719                     0.0015538279763049401
0.1                      2720                     0.0015541603435674763
0.1                      2721                     0.0015544925751825136
0.1                      2722                     0.0015548246711500438
0.1                      2723                     0.001555156631470071
0.1                      2724                     0.0015554884561425958
0.1                      2725                     0.0015558201451676132
0.1                      2726                     0.0015561516985451314
0.1                      2727                     0.001556483116275144
0.1                      2728                     0.0015568143983576517
0.1                      2729                     0.0015571455447926578
0.1                      2730                     0.0015574765555801597
0.1                      2731                     0.0015578074307201573
0.1                      2732                     0.0015581381702126534
0.1                      2733                     0.0015584687740576428
0.1                      2734                     0.0015587992422551316
0.1                      2735                     0.0015591295748051156
0.1                      2736                     0.0015594597717075926
0.1                      2737                     0.0015597898329625705
0.1                      2738                     0.0015601197585700447
0.1                      2739                     0.001560449548530016
0.1                      2740                     0.0015607792028424813
0.1                      2741                     0.0015611087215074422
0.1                      2742                     0.0015614381045248988
0.1                      2743                     0.0015617673518948543
0.1                      2744                     0.0015620964636173052
0.1                      2745                     0.0015624254396922538
0.1                      2746                     0.001562754280119697
0.1                      2747                     0.0015630829848996375
0.1                      2748                     0.0015634115540320733
0.1                      2749                     0.001563739987517008
0.1                      2750                     0.0015640682853544359
0.1                      2751                     0.0015643964475443627
0.1                      2752                     0.0015647244740867828
0.1                      2753                     0.001565052364981703
0.1                      2754                     0.0015653801202291163
0.1                      2755                     0.00156570773982903
0.1                      2756                     0.001566035223781438
0.1                      2757                     0.0015663625720863403
0.1                      2758                     0.0015666897847437418
0.1                      2759                     0.0015670168617536375
0.1                      2760                     0.0015673438031160321
0.1                      2761                     0.0015676706088309197
0.1                      2762                     0.0015679972788983057
0.1                      2763                     0.0015683238133181877
0.1                      2764                     0.0015686502120905675
0.1                      2765                     0.001568976475215442
0.1                      2766                     0.001569302602692813
0.1                      2767                     0.0015696285945226802
0.1                      2768                     0.0015699544507050433
0.1                      2769                     0.0015702801712399036
0.1                      2770                     0.0015706057561272635
0.1                      2771                     0.001570931205367116
0.1                      2772                     0.0015712565189594636
0.1                      2773                     0.0015715816969043108
0.1                      2774                     0.001571906739201653
0.1                      2775                     0.001572231645851492
0.1                      2776                     0.001572556416853829
0.1                      2777                     0.0015728810522086573
0.1                      2778                     0.001573205551915987
0.1                      2779                     0.0015735299159758114
0.1                      2780                     0.0015738541443881312
0.1                      2781                     0.0015741782371529484
0.1                      2782                     0.0015745021942702607
0.1                      2783                     0.0015748260157400697
0.1                      2784                     0.0015751497015623784
0.1                      2785                     0.0015754732517371777
0.1                      2786                     0.0015757966662644789
0.1                      2787                     0.001576119945144275
0.1                      2788                     0.001576443088376566
0.1                      2789                     0.0015767660959613537
0.1                      2790                     0.0015770889678986366
0.1                      2791                     0.001577411704188416
0.1                      2792                     0.001577734304830693
0.1                      2793                     0.0015780567698254694
0.1                      2794                     0.0015783790991727373
0.1                      2795                     0.0015787012928725032
0.1                      2796                     0.001579023350924768
0.1                      2797                     0.001579345273329527
0.1                      2798                     0.0015796670600867807
0.1                      2799                     0.0015799887111965334
0.1                      2800                     0.0015803102266587822
0.1                      2801                     0.001580631606473524
0.1                      2802                     0.0015809528506407651
0.1                      2803                     0.0015812739591605043
0.1                      2804                     0.0015815949320327342
0.1                      2805                     0.0015819157692574673
0.1                      2806                     0.0015822364708346923
0.1                      2807                     0.0015825570367644162
0.1                      2808                     0.0015828774670466348
0.1                      2809                     0.001583197761681349
0.1                      2810                     0.001583517920668561
0.1                      2811                     0.00158383794400827
0.1                      2812                     0.0015841578317004755
0.1                      2813                     0.0015844775837451767
0.1                      2814                     0.0015847972001423723
0.1                      2815                     0.0015851166808920649
0.1                      2816                     0.001585436025994257
0.1                      2817                     0.0015857552354489443
0.1                      2818                     0.0015860743092561264
0.1                      2819                     0.0015863932474158046
0.1                      2820                     0.0015867120784906837
0.1                      2821                     0.0015870309238381548
0.1                      2822                     0.0015873496362855293
0.1                      2823                     0.0015876682158327958
0.1                      2824                     0.0015879866624799617
0.1                      2825                     0.0015883049762270248
0.1                      2826                     0.0015886231570739829
0.1                      2827                     0.001588941205020841
0.1                      2828                     0.0015892591200675934
0.1                      2829                     0.0015895769022142429
0.1                      2830                     0.0015898945514607923
0.1                      2831                     0.0015902120678072376
0.1                      2832                     0.001590529451253579
0.1                      2833                     0.0015908467017998202
0.1                      2834                     0.0015911638194459558
0.1                      2835                     0.0015914808041919885
0.1                      2836                     0.0015917976560379178
0.1                      2837                     0.0015921143749837445
0.1                      2838                     0.0015924309610294688
0.1                      2839                     0.001592747414175089
0.1                      2840                     0.0015930637344206081
0.1                      2841                     0.001593379921766022
0.1                      2842                     0.0015936959762113349
0.1                      2843                     0.0015940118977565447
0.1                      2844                     0.0015943276864016525
0.1                      2845                     0.001594643342146653
0.1                      2846                     0.0015949588649915552
0.1                      2847                     0.001595274254936352
0.1                      2848                     0.0015955895119810477
0.1                      2849                     0.0015959046361256393
0.1                      2850                     0.001596219627370128
0.1                      2851                     0.001596534485714515
0.1                      2852                     0.0015968492111587958
0.1                      2853                     0.0015971638037029752
0.1                      2854                     0.0015974782633470497
0.1                      2855                     0.0015977925900910264
0.1                      2856                     0.0015981067839348985
0.1                      2857                     0.0015984208448786646
0.1                      2858                     0.0015987347729223304
0.1                      2859                     0.001599048568065891
0.1                      2860                     0.0015993622303093508
0.1                      2861                     0.0015996757596527084
0.1                      2862                     0.00159998915609596
0.1                      2863                     0.0016003024196391091
0.1                      2864                     0.0016006155502821578
0.1                      2865                     0.0016009285480251035
0.1                      2866                     0.0016012414128679423
0.1                      2867                     0.0016015541448106813
0.1                      2868                     0.0016018667438533161
0.1                      2869                     0.0016021792099958502
0.1                      2870                     0.001602491543238278
0.1                      2871                     0.001602803743580605
0.1                      2872                     0.0016031158110228285
0.1                      2873                     0.0016034277455649498
0.1                      2874                     0.0016037395472069684
0.1                      2875                     0.0016040512159488831
0.1                      2876                     0.0016043627517906942
0.1                      2877                     0.001604674154732403
0.1                      2878                     0.0016049854247740082
0.1                      2879                     0.0016052965619155124
0.1                      2880                     0.0016056075661569106
0.1                      2881                     0.0016059184374982052
0.1                      2882                     0.0016062291759394018
0.1                      2883                     0.0016065397814804929
0.1                      2884                     0.0016068502541214794
0.1                      2885                     0.0016071605938623643
0.1                      2886                     0.0016074708007031474
0.1                      2887                     0.001607780874643827
0.1                      2888                     0.0016080908156844056
0.1                      2889                     0.0016084006238248766
0.1                      2890                     0.001608710299065246
0.1                      2891                     0.0016090198414055131
0.1                      2892                     0.0016093292508456778
0.1                      2893                     0.0016096385273857397
0.1                      2894                     0.0016099476710257005
0.1                      2895                     0.001610256681765554
0.1                      2896                     0.0016105655596053072
0.1                      2897                     0.001610874304544957
0.1                      2898                     0.0016111829165845028
0.1                      2899                     0.0016114913957239454
0.1                      2900                     0.0016117997419632874
0.1                      2901                     0.0016121079553025237
0.1                      2902                     0.0016124160357416596
0.1                      2903                     0.0016127239832806914
0.1                      2904                     0.0016130317979196201
0.1                      2905                     0.0016133394796584448
0.1                      2906                     0.0016136470284971692
0.1                      2907                     0.0016139544444357886
0.1                      2908                     0.0016142617274743042
0.1                      2909                     0.0016145688776127197
0.1                      2910                     0.00161487589485103
0.1                      2911                     0.0016151827791892385
0.1                      2912                     0.0016154895306273445
0.1                      2913                     0.0016157961491653466
0.1                      2914                     0.001616102634803245
0.1                      2915                     0.0016164089875410422
0.1                      2916                     0.0016167152073787358
0.1                      2917                     0.0016170212943163276
0.1                      2918                     0.0016173272483538123
0.1                      2919                     0.0016176330694911973
0.1                      2920                     0.0016179387577284782
0.1                      2921                     0.001618244313065659
0.1                      2922                     0.001618549735502731
0.1                      2923                     0.0016188550250397034
0.1                      2924                     0.0016191601816765758
0.1                      2925                     0.0016194652054133405
0.1                      2926                     0.0016197700962500058
0.1                      2927                     0.001620074854186569
0.1                      2928                     0.0016203794792230245
0.1                      2929                     0.0016206839713593783
0.1                      2930                     0.0016209883305956332
0.1                      2931                     0.0016212925569317792
0.1                      2932                     0.0016215966503678265
0.1                      2933                     0.00162190061090377
0.1                      2934                     0.0016222044385396084
0.1                      2935                     0.0016225081332753462
0.1                      2936                     0.0016228116951109805
0.1                      2937                     0.0016231151240465127
0.1                      2938                     0.0016234184200819395
0.1                      2939                     0.001623721583217265
0.1                      2940                     0.001624024613452486
0.1                      2941                     0.0016243275107876072
0.1                      2942                     0.0016246302752226218
0.1                      2943                     0.0016249329067575366
0.1                      2944                     0.001625235405392349
0.1                      2945                     0.001625537771127053
0.1                      2946                     0.00162584000396166
0.1                      2947                     0.0016261421038961624
0.1                      2948                     0.0016264440709305595
0.1                      2949                     0.001626745761544405
0.1                      2950                     0.0016270472015093827
0.1                      2951                     0.0016273485045767897
0.1                      2952                     0.0016276496707466276
0.1                      2953                     0.001627950700018896
0.1                      2954                     0.0016282515923935984
0.1                      2955                     0.0016285523478707297
0.1                      2956                     0.0016288529664502916
0.1                      2957                     0.0016291534481322856
0.1                      2958                     0.001629453792916709
0.1                      2959                     0.001629754000803563
0.1                      2960                     0.0016300540717928468
0.1                      2961                     0.001630354005884565
0.1                      2962                     0.0016306538030787117
0.1                      2963                     0.0016309534633752914
0.1                      2964                     0.0016312529867742991
0.1                      2965                     0.0016315523732757398
0.1                      2966                     0.0016318516228796098
0.1                      2967                     0.001632150735585912
0.1                      2968                     0.001632449711394647
0.1                      2969                     0.0016327485503058103
0.1                      2970                     0.001633047252319406
0.1                      2971                     0.0016333458174354277
0.1                      2972                     0.0016336442456538866
0.1                      2973                     0.0016339425369747717
0.1                      2974                     0.0016342406913980897
0.1                      2975                     0.0016345387089238372
0.1                      2976                     0.0016348365895520185
0.1                      2977                     0.0016351343332826286
